Id_var: 0x65002402 (dev_id: 6 var_id: 5 offs:1152 rtr:1-rd ); len:   0; data:
Id_var: 0x65002400 (dev_id: 6 var_id: 5 offs:1152 rtr:0-wr ); len: 128; data: F10F 8960 0100 EC01 0000 0000 0100 0100 0000 0000 0000 0000 0000 0000 0000 0001 0100 0F0F 1F00 0000 0000 0101 0100 0F0F 1D00 0000 0000 0201 5007 7F0F 1D00 0000 0000 0301 5007 7007 1E00 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 E665
Id_var: 0x65002802 (dev_id: 6 var_id: 5 offs:1280 rtr:1-rd ); len:   0; data:
Id_var: 0x65002800 (dev_id: 6 var_id: 5 offs:1280 rtr:0-wr ); len: 128; data: F10F 8961 0100 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 4CC1
Id_var: 0x65002C02 (dev_id: 6 var_id: 5 offs:1408 rtr:1-rd ); len:   0; data:
Id_var: 0x65002C00 (dev_id: 6 var_id: 5 offs:1408 rtr:0-wr ); len: 128; data: 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
Id_var: 0x65003002 (dev_id: 6 var_id: 5 offs:1536 rtr:1-rd ); len:   0; data:
Id_var: 0x65003000 (dev_id: 6 var_id: 5 offs:1536 rtr:0-wr ); len: 128; data: 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
Id_var: 0x65003402 (dev_id: 6 var_id: 5 offs:1664 rtr:1-rd ); len:   0; data:
Id_var: 0x65003400 (dev_id: 6 var_id: 5 offs:1664 rtr:0-wr ); len: 128; data: 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000
Id_var: 0x65003802 (dev_id: 6 var_id: 5 offs:1792 rtr:1-rd ); len:   0; data:
